judul,label,isi_berita,url
"Diam Ada Skenario ""Kudeta"" AHY Bisa Berdampak pada Kredibilitas Politik Jokowi",POLITIK,"GELORA.CO - Sampai saat ini belum ada pernyataan langsung Presiden Joko Widodo merespons surat klarifikasi Agus Harimurti Yudhoyono atas dugaan skenario ""kudeta"" yang diduga didalangi oleh Kepala Staf Kepresidenan Moeldoko.Moeldoko sendiri sempat angkat bicara. Meski dengan tegas tidak membantah tegas Moeldoko hanya meminta AHY tidak mengkaitkan dengan Presiden Joko Widodo.Direktur Eksekutif Romeo Strategic Research & Consulting (RSRC) Ahmad Khoirul Umam mengatakan, Presiden Jokowi harus merespons serius dinamika politik terkait upaya pengambilahilan kepemimpinan Partai Demokrat yang melibatkan pejabat penting di lingkaran istana.Umam biasa karib disapa menilai, perilaku politik Kepala KSP Moeldoko sangat berdampak terhadap kredibilitas politik Presiden.""Kredibilitas politik Presiden sangat dipertaruhkan,"" kata Umam di Jakarta (3/2).Analisa Umam, jika Presiden Jokowi tidak bersikap dan membiarkan perilaku Kepala KSP Moeldoko, maka hal itu dapat dipahami bahwa Presiden mentoleransi apa yang dilakukan Moeldoko.""Jika Presiden diam dan mendiamkan perilaku Kepala KSP, itu artinya presiden mentoleransi perilaku yang menabrak etika demokrasi modern,"" kata Umam yang juga alumni School of Political Science & International Studies, University of Queensland, Australia itu.Dalam posisi politik seperti ini, Umam berpandangan, Moeldoko akan cenderung menjadi beban politik bagi istana.Katanya, bisa saja publik menganggap bahwa apa yang dilakukan Moeldoko sebagai perilaku kekuasaan di bawah pemerintahan Jokowi.""Jangan sampai apa yang dilakukan Moeldoko itu dianggap sebagai perilaku kekuasaan di bawah pemerintahan Jokowi, yang tidak tahan kritik dan bersikap represif terhadap rival politik. Argumen itu tidak baik untuk kredibilitas Presiden,"" ujar Umam. (*)",https://www.gelora.co/2021/02/diam-ada-skenario-kudeta-ahy-bisa.html
"Arab Saudi Larang Masuk Warga Dari 20 Negara Termasuk Indonesia, Begini Imbauan Kemlu",POLITIK,"GELORA.CO - Kementerian Luar Negeri RI memberikan imbauan terkait kebijakan imigrasi terbaru pemerintah Kerajaan Arab Saudi.Terhitung mulai Rabu (3/1) pukul 21.00 waktu setempat, Arab Saudi melarang masuk sementara warga dari 20 negara, termasuk Indonesia.Selain Indonesia,  19 negara lainnya adalah Argentina, Persatuan Emirat Arab (PEA), Amerika Serikat,  Brazil, Jerman, Inggris, Jepang, Italia, Pakistan, Irlandia, Portugal, Turki, Afrika Selatan, Swedia, Swiss, Perancis, Lebanon, Mesir, dan India.""WNI yang telah merencanakan perjalanan ke Arab Saudi dihimbau untuk terus memantau perkembangan kebijakan Pemerintah/Otoritas Arab Saudi,"" ujar Kemlu yang dikutip dari laman resminya.""Informasi terkini kebijakan perjalanan dari berbagai negara dapat pula diakses melalui aplikasi Safe Travel Kemlu,"" lanjut kementerian.Kementerian Dalam Negeri Arab Saudi sebelumnya mengumumkan, langkah tersebut diambil untuk menghentikan lonjakan kasus Covid-19.Sejauh ini Arab Saudi sudah mencatat 368 ribu kasus Covid-19 dengan sekitar 6.400 kematian. Selain melarang masuk warga dari sejumlah negara, Arab Saudi juga sudah memulai program vaksinasi.(RMOL)",https://www.gelora.co/2021/02/arab-saudi-larang-masuk-warga-dari-20.html
"Berkali-kali Kirim Surat Tak Direspons, DPR Aceh Ancam Dirikan Tenda Di Kantor Kemendagri",POLITIK,"GELORA.CO - Polemik pelaksanaan Pemilihan Kepala Daerah Aceh pada 2022 terus bergulir menjadi bola panas. Bahkan sejumlah anggota Dewan Perwakilan Rakyat Aceh (DPRA) mengancam akan bertahan di kantor Kementerian Dalam Negeri sampai mendapatkan respons terkait rencana penyelenggaraan Pilkada Aceh 2022.“Kami tidak akan pulang dan mendirikan tenda di kantor Kemendagri kalau mereka tidak merespons,” kata Ketua Komisi I DPR Aceh, Tgk Muhammad Yunus, Rabu (3/2), dikutip Kantor Berita RMOLAceh.Yunus mengatakan, DPR Aceh berulang kali mengirim surat kepada Kementerian Dalam Negeri (Kemendagri) untuk berkoordinasi terkait pelaksanaan Pilkada Aceh 2022. Namun surat tersebut tidak kunjung direspons oleh Kemendagri.Permintaan ini disampaikan DPR Aceh seperti yang diminta oleh Kemendagri dalam surat yang mereka kirimkan beberapa waktu lalu kepada Pemerintah Aceh. Dalam surat itu, Kemendagri meminta Pemerintah Aceh dan DPR Aceh berkoordinasi tentang pelaksanaan pilkada.“Selain tidak menyebut waktu pelaksanaan pilkada, apakah di tahun 2022 atau tahun 2024, mereka juga tidak memberikan waktu kepada kami untuk berkonsultasi,” kata Yunus.Yunus meminta pihak Kemendagri merespons surat yang dikirim DPR Aceh. Jika dalam pekan ini tidak ada balasan, anggota Komisi I akan terbang ke Jakarta untuk berkoordinasi dengan Mendagri. Yunus berharap mereka tak perlu menggelar tenda di depan kantor Kemendagri.Ditambahkan Yunus, dalam Undang-Undang Pemerintah Aceh, segala aturan yang dibutuhkan untuk menggelar Pilkada 2022 sudah lengkap.Oleh sebab itu, Komisi I DPR Aceh meminta Gubernur Aceh agar memanggil bupati dan walikota se-Aceh untuk bersikap dan bersiap melaksanakan Pilkada Aceh pada 2022.Sementara itu, pengamat Hukum dan Politik, Mawardi Ismail mengatakan, secara regulasi Aceh berhak melaksanakan Pemilihan Kepala Daerah 2022 sesuai aturan dalam Undang-Undang Pemerintahan Aceh (UUPA).Mawardi juga memastikan tidak ada kata-kata yang melarang Aceh menggelar Pilkada pada 2022.""Bukan tidak bisa. Pilkada Aceh 2022 belum ada kepastian. Karena Mendagri meminta agar pihak terkait berkoordinasi dengan KPU, DPR-RI, dan Mendagri,"" jelas Mawardi.Menurut Mawardi, pemerintah memang menetapkan Pilkada serentak pada 2024. Namun hal itu berlaku secara nasional karena tidak memiliki aturan khusus seperti yang dimiliki Aceh dalam UUPA. (RMOL)",https://www.gelora.co/2021/02/berkali-kali-kirim-surat-tak-direspons.html
Wasekjen: Apa Karena Survei Demokrat Masuk 3 Besar Lantas Ada Yang Tidak ‘Happy’,POLITIK,"GELORA.CO - Partai Demokrat tengah menjadi sorotan publik setelah Ketua Umum Demokrat Agus Harimurti Yudhoyono mengumumkan adanya upaya pengambilalihan dari pihak eksternal, yang merupakan pejabat negara dekat dengan kekuasaan.Wasekjen DPP Partai Demokrat Renanda Bachtar lantas menduga-duga bahwa upaya itu tidak lepas dari keberhasilan partai yang kini mampu memikat suara rakyat.Bahkan berdasarkan survei yang dirilis Indonesia Development Monitoring (IDM), Partai Demokrat berada di 3 besar dengan perolehan 11, 6 persen.“Apa karena sejumlah survei menempatkan Partai Demokrat di posisi 3 besar lantas banyak pihak yang tidak ‘happy’,” tuturnya.Karena tidak “happy”, sambung Renanda, pihak-pihak tersebut kemudian melakukan segala cara untuk merusak Partai Demokrat. Termasuk mencoba melakukan kudeta atas kepemimpinan yang sah.“kan suara dukungan rakyat. Jangan ambil hak mereka yang memilih partai mana yang diharapkan bisa perjuangan aspirasi mereka,“ tutupnya.(RMOL)",https://www.gelora.co/2021/02/wasekjen-apa-karena-survei-demokrat.html
"Usai Islamkan 1 Desa, Ustadz Ini Dikabarkan Bisa Didenda Rp346 Juta atau Penjara 3 Tahun",KHAZANAH,"GELORA.CO - Dalam kegembiraan setelah membawa satu penduduk desa memasuki Islam, Ustadz Ebit Lew kini tidak lagi dapat melanjutkan misi kemanusiaannya di pulau-pulau Semporna. Seperti yang diketahui, Ustadz Ebit sedang menjalankan misi bantuan kemanusiaan selama 10 hari ke beberapa wilayah di Negara Bagian di Bawah Angin.Selain menyalurkan bantuan makanan dan fasilitas, ia berhasil membawa satu desa berpenduduk 157 orang suku Bajau Laut di Semporna itu masuk Islam.Berbagai program direncanakan Ebit selain pendistribusian tablet, kursi roda, alat kesehatan dan kebutuhan sembako kepada keluarga dan anggota garis depan di pedesaan. Ia juga berencana membangun sekolah di sana, namun niat itu masih diurungkan setelah dirinya mendapatkan teguran.""Saya sedih. Saya minta maaf kepada orang-orang di Kepulauan Semporna tempat saya pindah agama. Saya tidak dapat lagi melanjutkan misi bantuan. Saya menunda niat untuk membangun sekolah. Tadi pagi saya diberitahu bahwa saya tidak diperbolehkan pergi ke pulau-pulau di Semporna. Minta bantuan mampir ke sini,"" kata Ebit di laman Facebooknya.Ebit mengatakan dia juga diberitahu bahwa hukumannya bisa berupa denda RM100.000 setara dengan Rp346 juta atau penjara selama tiga tahun.“Saya minta maaf. Saya harus menunda pembangunan sekolah kecil atau pusat pemanfaatan komunitas lokal yang saya rencanakan. Saya sudah membeli kayu bakar. Saya sudah mengumpulkan tujuh guru. Semangat mereka ingin mendidik dan menjadi sumber penghasilan. Saya mohon maaf kepada semua ustaz ustazah,” ujarnya.Selasa pagi, Ebit menginformasikan bahwa dirinya ingin mengelola tiga sekolah di wilayah tersebut. Sementara itu, kata dia, perkembangan terkini juga mengundang kesedihan banyak pihak.“Tolong doakan saya. Pagi ini saya ingin mengelola tiga sekolah yang direncanakan untuk tiga tempat Bajau Laut Gipsi. Masyarakat belum punya negara,” ujarnya.“Sebelumnya, banyak yang menangis sedih, termasuk para anggota yang seharusnya membawa kami ke pulau-pulau. Saya tersentuh oleh kebaikan dan cinta orang-orang Sabah, seperti keluarga saya sendiri. Saya mencintai semua orang karena mereka mencintai saya. Saya mencintai semua orang. Saya memaafkan semua orang,"" tambahnya.Dilansir dari mStar, Selasa (2/1/2021), menurut Ebit yang tidak berkecil hati dengan keadaan tersebut, menambahkan bahwa perjuangannya akan terus berlanjut.“Saya akan melanjutkan ke Tawau dan menunggu penerbangan di Tawau. Sempurna donasi tempat kecil di Tawau yang saya janjikan. Terima kasih semuanya, sampai kita bertemu lagi jika memang ditakdirkan oleh Allah. Semua urusan saya serahkan kepada Allah. Cukup bagi Allah orang beriman pasrah,” ujarnya. (*)",https://www.gelora.co/2021/02/usai-islamkan-1-desa-ustadz-ini.html
"Kisruh Moeldoko dan AHY, Rocky Gerung: Masa Jenderal Kudeta Mayor",POLITIK,"GELORA.CO - Pengamat Politik Rocky Gerung, ikut mengomentari kisruh antara Partai Demokrat dengan Kepala Staf Presiden Moeldoko. Diketahui, Demokrat menuding Moeldoko ingin melakukan kudeta terhadap Agus Harimurti Yudhoyono dari kursi Ketua Umum Partai Demokrat.Rocky menilai untuk menyelesaikan permasalahan ini diperlukan keterbukaan dari kedua belah pihak termasuk Moeldoko. Rocky berharap Moeldoko dapat menjelaskan secara transparan kepada publik apa yang sebenarnya terjadi termasuk pertemuan dengan kader Demokrat yang disebut terjadi di sebuah hotel.""Soal beginian itu pasti terbuka karena ini konfrontasi politik yang memerlukan keterbukaan kalau nggak nanti kasihan Pak Jokowi nanti diombang-ambingkan antara percaya apa tidak percaya dan kejujuran Pak Moeldoko justru dituntut,"" kata Rocky dalam video di akun Youtubenya yang dikutip Rabu 3 Februari 2021.Sebagai seorang Jenderal empat bintang, Moeldoko semestinya bisa memberikan contoh dan teladan yang baik. Terlebih yang dilawan adalah AHY, yang merupakan seorang eks prajurit berpangkat Mayor yang juga junior Moeldoko di militer.""Kan Moeldoko itu senior Jenderal, AHY itu Mayor. Masa Jenderal mau mengkudeta Mayor. Kan mestinya menuntun Mayor menuntun akhir supaya sebagai senior watak keprajuritan itu ditegakkan tetapi justru Kemarin saya baca AHY mengajarkan Moeldoko tentang etik keprajuritan itu,"" ujarnyaBahkan, dalam peristiwa ini Rocky menilai AHY telah mengingatkan Moeldoko terkait nilai keprajuritan. ""Jadi AHY dapat poin dan memang itu benar bahwa setiap prajurit apapun pangkatnya tunduk seumur hidup pada prinsip integritas. Karena itu yang diajarkan bertahun-tahun dalam kelas-kelas Akademi Militer,"" ujarnya.Rocky melihat Moeldoko telah terlalu lama bermain Politik sehingga lupa nilai dan prinsip seorang Prajurit. ""Mungkin pak Moeldoko terlalu lama main politik sehingga dia lupa tentang nilai-nilai keprajuritan,"" ujarnya.  (*)",https://www.gelora.co/2021/02/kisruh-moeldoko-dan-ahy-rocky-gerung.html
Para Pemberi Suap Bupati Yang Diusung PDIP Segera Diadili Di PN Tipikor Palu,HUKUM,"GELORA.CO - Berkas perkara penyidikan terhadap 3 tersangka pemberi suap kepada Bupati Banggai Laut, Wenny Bukamo (WB), telah diselesaikantim penyidik Komisi Pemberantasan Korupsi (KPK). Kasus ini pun segera memasuki meja persidangan.Pelaksana Tugas (Plt) Jurubicara Bidang Penindakan KPK, Ali Fikri mengatakan, penyidik telah melaksanakan tahap dua, yaitu penyerahan tersangka dan barang bukti pada Senin (1/2) kepada tim Jaksa Penuntut Umum (JPU).""Penahanan dilanjutkan oleh Tim JPU, masing-masing selama 20 hari terhitung sejak 1 Februari 2021 sampai 20 Februari 2021,"" ujar Ali kepada wartawan, Rabu (3/2).Para tersangka pemberi suap adalah Komisaris PT Bangun Bangkep Persada (BBP), Hedy Thiono (HDO); Direktur PT Antarnusa Karyatama Mandiri (AKM), Djufri Katili (DK); dan Direktur PT Andronika Putra Delta (APD), Andreas Hongkiriwang (AHO).Untuk tersangka Hedy, kata Ali, akan ditahan di Rutan KPK Gedung Merah Putih. Tersangka Djufri di Rutan KPK Cabang Pomdam Jaya Guntur. Sedangkan tersangka Andreas di Rutan Kavling C1.""Dalam waktu 14 hari kerja, Tim JPU akan menyusun surat dakwaan dan melimpahkan berkas perkaranya ke PN Tipikor. Persidangan diagendakan di PN Tipikor Palu,"" jelas Ali.Selama proses penyidikan kasus ini, sambung Ali, penyidik telah memeriksa 28 orang saksi. Di antaranya Wenny Bukamo yang diusung oleh PDIP dan pejabat di Pemerintah Kabupaten (Pemkab) Banggai Laut.KPK sendiri telah menetapkan 6 orang tersangka kasus dugaan suap terkait pengadaan barang atau jasa di Kabupaten Banggai Laut.Yitu Wenny Bukamo (WB), Recky Suhartono Godiman (RSG) selaku orang kepercayaan Wenny yang juga Komisaris Utama PT Alfa Berdikari Group (ABG), dan Hengky Thiono (HTO) selaku Direktur PT Raja Muda Indonesia (RMI).Selanjutnya, Hedy Thiono (HDO), Djufri Katili (DK), dan Andreas Hongkiriwang (AHO).Keenamnya ditahan setelah terkena operasi tangkap tangan (OTT) KPK pada 3 Desember 2020.Dari hasil OTT tersebut, KPK mengamankan uang senilai Rp 2 miliar yang dikemas dalam kardus yang diduga akan digunakan Wenny untuk uang 'serangan fajar' saat pelaksanaan Pilkada 9 Desember lalu di mana ia kembali maju mencalonkan diri sebagai Bupati Banggai Laut yang diusung oleh PDIP. (RMOL)",https://www.gelora.co/2021/02/para-pemberi-suap-bupati-yang-diusung.html
"Sempat Diajak, Ruhut Sitompul Ungkap Gerakan Kudeta di Internal PD",POLITIK,"GELORA.CO - Mantan Kader Partai Demokrat, Ruhut Sitompul berbicara terkait gerakan kudeta terhadap Ketum Agus Harimurti Yudhoyono (AHY).Ruhut menyebut dirinya sempat diajak untuk bersaksi terkait persoalan yang ada di Partai Demokrat di bawah kepemimpinan AHY.Awalnya Ruhut bercerita banyak kader Partai Demokrat yang akhir-akhir ini mendatangi dirinya. Kader-kader itu kata Ruhut, menceritakan kondisi Partai Demokrat yang berbeda saat ini.""Iya menurut aku kader-kader itu banyak datang ke saya juga, jadi yang bikin ramai-ramai baik itu yang ada di daerah, begitu juga di pusat, mereka merasa PD sekarang beda dengan jaman abang waktu itu,"" kata Ruhut, kepada wartawan, Rabu (3/2/2021).Ruhut lantas mengungkap terkait sejumlah keluhan dari para kader terkait Partai Demokrat. Keluhan tersebut, kata Ruhut, timbul saat AHY menjadi Ketua Umum.""'Kenapa saya bilang?' contohnya ini kalau orang daerah, 'kalau DPP datang kami dibebani membiayai', nah sedangkan perlu aku sampaikan kalau dulu aku keliling semua kabupaten kota dan provinsi, jadi aku hampir 500 itu datang ke kabupaten kota, nah itu biaya kami (DPP), nggak pernah membebani daerah, nah begitu juga Pilkada-Pilkadanya, jadi mereka banyak ngeluh ya, harus bayar ke DPP di era AHY sekarang ini,"" ucap Ruhut.""Belum lagi lingkungan AHY hanya tau menjilat aja, begitu juga kawan-kawan yang di provinsi dan kawan-kawan di pusat, mereka banyak mengeluh 'ini sudah seperti kerajaan saja' mereka bilang begitu,"" imbuhnya.Ruhut yang saat ini seorang Politikus PDIP bahkan mengaku dirinya sempat diajak menjadi saksi dalam masalah internal itu.""Nah bahkan mereka minta, bang abang dong yang mesti kasih kesaksian, kan abang dulu siapa yang nggak tau, 'Menkopolhukamnya Partai Demokrat, abang Koordinator juru bicara Partai Demokrat' kan gitu ya,"" ujar Ruhut.Atas dasar itulah, akhirnya gerakan-gerakan kudeta di tubuh internal Partai Demokrat pun terjadi. Ruhut menyebut ada upaya pengumpulan kekuatan untuk mengkudeta AHY.""Oh iya (ada ketidaknyamanan), mereka tetap sampai tadi malam menghubungi saya, 'kami tetap ingin kongres luar biasa (KLB), kami menganggap yang bisa menyelamatkan ini Pak Moeldoko', mereka bilang begitu. 'Jadi kami yang ke Pak Moeldoko, bukan Pak Moeldoko ke kami' kata mereka. Tapi memang aku mohon lah ini AHY dan para pendukungnya blunder, kenapa? Kalau ada masalah jangan dibawa ke luar, ini akhirnya siapa yang kira, aku aja kaget oh rupanya sedemikian parah, walaupun mereka-mereka (awalnya) datang ke saya, cuma saya kira oh barisan sakit hati aja, (tapi ternyata) ini mereka mengumpulkan kekuatan,"" jelas Ruhut.Lebih jauh, Ruhut juga mengomentari terkait 5 nama yakni M Nazaruddin, Marzuki Alie, Jhoni Allen Marbun, Darmizal, hingga Max Sopacua. Dia memastikan kelima orang tersebut merupakan pendiri partai yang dulu tak saling cocok namun sekarang kompak melakukan kudeta.""Oh iya yang lama-lama itu orang berprestasi loh, jadi mereka pendiri loh, jadi saya bisa mengerti walau mereka sebetulnya tak saling cocok, kok sekarang jadi kompak, makanya saya ketawa juga,"" sebutnya.Seperti diketahui, isu kudeta ini pertama kali diungkap oleh Ketum Partai Demokrat AHY. Ia mendapatkan informasi soal keterlibatan orang dekat lingkaran Presiden Jokowi. Partai Demokrat menyinggung sosok jenderal.""Para pimpinan dan kader Demokrat yang melapor kepada kami tersebut, merasa tidak nyaman dan bahkan menolak ketika dihubungi dan diajak untuk melakukan penggantian ketum Partai Demokrat,"" kata AHY dalam konferensi pers di DPP Partai Demokrat, Jalan Proklamasi, Jakpus, Senin (1/2).Menurutnya, ajakan dan komunikasi itu dilakukan dengan paksa lewat telepon maupun pertemuan langsung. 'Kudeta' itu disebut akan menjadi jalan menjadi capres di Pemilu 2024.""Ajakan dan permintaan dukungan untuk mengganti 'dengan paksa' Ketum PD tersebut, dilakukan baik melalui telepon maupun pertemuan langsung. Dalam komunikasi mereka, pengambilalihan posisi Ketum PD, akan dijadikan jalan atau kendaraan bagi yang bersangkutan, sebagai calon presiden dalam Pemilu 2024 mendatang. Konsep dan rencana yang dipilih para pelaku untuk mengganti dengan paksa Ketum PD yang sah, adalah dengan menyelenggarakan Kongres Luar Biasa (KLB),"" paparnya.Andi Arief ikut meramai isu 'kudeta' di Partai Demokrat dengan langsung 'menunjuk hidung' Kepala Kantor Staf Kepresiden (KSP) Moeldoko. Dia pun menjelaskan alasan AHY mengirim surat perihal isu 'kudeta' ini ke Presiden Jokowi karena konon operasi mengkudeta itu direstui Presiden Jokowi.""Banyak yang bertanya siapa orang dekat Pak Jokowi yang mau mengambil alih kepemimpinan AHY di Demokrat, jawaban saya KSP Moeldoko. Kenapa AHY berkirim surat ke Pak Jokowi, karena saat mempersiapkan pengambilalihan menyatakan dapat restu Pak Jokowi,"" kata Andi Arief di akun Twitter-nya yang dibagikan ke wartawan.(dtk)",https://www.gelora.co/2021/02/sempat-diajak-ruhut-sitompul-ungkap.html
"Pak Jokowi! Epidemiolog UI Saran Jangan Gunakan Selebriti Untuk Edukasi Prokes Agar PPKM Efektif, Tapi...",POLITIK,"GELORA.CO -Penilaian Presiden Joko Widodo terhadap Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) disambut baik oleh Epidemiolog Universitas Indonesia (UI), Pandu Riono.Dosen Pemodelan Statistik Epidemiologi ini mengaku sepakat dengan evaluasi Kepala Negara terhadap penerapan PPKM yang dinilai tidak efektif.Di mana, Jokowi mengatakan PPKM yang diterapkan pada tanggal 11 hingga 20 Januari yang lalu masih ditemukan tingginya mobilitas masyarakat, sehingga berakibat pada jumlah orang yang terinfeksi terus bertambah tinggi.Selain itu, Jokowi juga melihat implementasi pendisplinan protokol kesehatan yang tidak tegas, utamanya mengenai penerapan 3M yaitu memakai masker, menjaga jarak dan mencuci tangan.Karena itu, Pandu Riono memberikan beberapa usulan kepada Presiden Jokowi dan pemerintah agar PPKM bisa berjalan efektif ke depannya. Salah satunya adalah terkait dengan penguatan kesadaran protokol kesehatan 3M oleh masyarakat.""Yang penting tugas pemerintah jangan lelah untuk mengedukasi ke masyarakat. Edukasi harus terus menerus, supaya masyarakat sadar,"" ujar Pandu Riono saat dihubungi Kantor Berita Politik RMOL, Rabu (3/2).Magister Biostatistik dari University of Pittsburgh ini memberikan catatan khusus mengenai upaya edukasi masyarakat terhadap protokol kesehatan yang dilakukan pemerintah. Di mana, ia melihat pemerintah kurang merangkul secara resmi elemen masyarakat bawah.""Ajak peran serta masyarakat. Kan selama ini masih kurang. Tokoh-tokoh masyarakat di masing-masing wilayah, mungkin ada tokoh agama, tokoh adat, atau mungkin juga tokoh yang dipatuhi oleh masyarakat,"" katanya.Bahkan, Majelis Ulama Indonesia (MUI) yang memiliki jejaring tokoh agama di tingkat bawah pun, menurut Pandu Riono belum diajak secara resmi oleh pemerintah untuk turut aktif mengedukasi masyarakat.""Jadi kita perlu mengajak semua lapisan masyarakat. Karena kan selama ini belum diajak secara resmi, apakah majelis ulama pernah diajak? Kan enggak juga. Apakah pemuka, pengurus masjid pernah diajak? Enggak juga. Yang diajak selebriti,"" tegasnya.""Selebriti kan pengaruhnya sedikit dibandingkan masyarakat Indonesia yang secara keseluruhan jauh lebih banyak yang jarang nonton televisi, enggak punya dan ikutin sosial media. Sehingga harus menggunakan semua media yang ada,"" demikian Pandu Riono.(RMOL)",https://www.gelora.co/2021/02/pak-jokowi-epidemiolog-ui-saran-jangan.html
"Imelda Sari: Yang Mau Jadi Capres Monggo, Tapi Jangan Belah Bambu Partai Kami",POLITIK,"GELORA.CO - Partai Demokrat mempersilakan para politisi untuk mempersiapkan diri menjadi calon presiden. Hanya saja, mereka tidak ingin jika keinginan itu harus diwujudkan dengan merebut partai mereka.Begitu kira-kira pesan yang hendak disampaikan politisi Partai Demokrat, Imelda Sari dalam akun Twitter pribadinya, Rabu (3/2).Pernyataan itu seolah menanggapi isu pengambilalihan secara paksa Partai Demokrat yang dilakukan oleh pihak eksternal yang melibatkan kader dan mantan kader partai berlambang mercy.“Yang mau jadi capres 2024, monggo. Mau bikin partai baru monggo. Gak usah belah bambu u merebut Partai kami,” tuturnya dalam akun Twitter pribadi.Tokoh eksternal yang dimaksud adalah pejabat negara yang dekat dengan lingkaran kekuasaan. Belakangan diketahui bahwa nama tersebut adalah Kepala Kantor Staf Presiden (KSP) Jenderal TNI (Purn) Moeldoko.Kepada pihak eksternal itu, Imelda mengingatkan bahwa saat ini pejabat negara harus fokus membantu Presiden Joko Widodo dalam menghadapi krisis kembar, baik masalah kesehatan karena pandemi atau masalah ekonomi.“Kalau mau fokus politik, ya mundur lah dr posisi Staf. Wiss ...gitu aja kok repot!” tutupnya(RMOL)",https://www.gelora.co/2021/02/imelda-sari-yang-mau-jadi-capres-monggo.html
JoMan Embuskan Kabar Reshuffle Jilid II dalam Waktu Dekat,POLITIK,"GELORA.CO -  Relawan Jokowi Mania (JoMan) mengembuskan isu reshuffle kabinet Presiden Joko Widodo (Jokowi). JoMan menyebut reshuffle jilid kedua Kabinet Indonesia Maju ini akan dilakukan dalam waktu dekat.""Reshuffle jilid 2. Katanya sih dekat-dekat ini,"" kata Ketum JoMan Immanuel Ebenezer atau Noel, Rabu (3/2/2021).Noel mengatakan setidaknya akan ada 1 hingga 3 menteri yang akan di-reshuffle. Namun, dia tidak mengetahui rinci nama menteri yang akan di-reshuffle itu.""1 sampai 3,"" ucapnya.Sebelumnya, Presiden Jokowi telah melakukan reshuffle Kabinet Kerja pada akhir 2020. Dalam reshuffle pertama ini, ada 6 posisi menteri yang di-reshuffle.Berikut 6 menteri baru yang di-reshuffle Jokowi pada 23 Desember 2020:1. Tri Rismaharini menjadi Menteri Sosial (Mensos) menggantikan Juliari Batubara yang terlibat kasus korupsi.2. Sandiaga S Uno menjadi Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) menggantikan Wishnutama.3. Budi G Sadikin menjadi Menteri Kesehatan (Menkes) menggantikan Terawan Agus Putranto.4. Yahya Cholil Stakuf menjadi Menteri Agama (Menag) menggantikan Fachrul Razi.5. Wahyu Sakti Trenggono jadi Menteri Kelautan dan Perikanan (Menteri KP) menggantikan Edhy Prabowo yang terlibat kasus korupsi.6. M Lutfi menjadi Menteri Perdagangan (Mendag) menggantikan Agus Suparmanto. []",https://www.gelora.co/2021/02/joman-embuskan-kabar-reshuffle-jilid-ii.html
