judul,label,isi_berita,url
"UU Sudah Beri Jokowi Kuasa Penuh Atas Anggaran Corona, Kok Ujug-ujug Naikkan PPN Dan Tax Amnesty Lagi",POLITIK,"GELORA.CO - Presiden Joko Widodo harus bisa menjelaskan ke publik mengenai kondisi keuangan negara. Penjelasan itu harus detail dan tranparan, sehingga rakyat bisa memahami apa yang akan dilakukan pemerintah.Kepala Badan Pemenangan Pemilu DPP Partai Demokrat, Andi Arief bahkan meminta Jokowi turut menyampaikan rencana apa yang dilakukan pemerintah dengan anggaran yang kini tersedia.“Pak Jokowi harusnya jelaskan kondisi keuangan negara dan rencana apa untuk menanggulangi covid ini serta sampai kapan,” harapnya lewat akun Twitter pribadi, Senin (24/5).Dia juga heran dengan kebijakan yang akhir-akhir ini diwacanakan pemerintah. Seperti kenaikan pajak pertambahan nilai (PPN) yang diwacanakan Menteri Keuangan Sri Mulyani, hingga rencana pengampunan pajak atau tax amnesty jilid II.“Bukankah Perppu yang sudah jadi UU sudah berikan kekuasaan budget penuh melawan covid dan pelemahan ekonomi. Kok ujug-ujug ada PPN, tax amnesti dll. Perlu keterbukaan,” tegasnya.(RMOL)",https://www.gelora.co/2021/05/uu-sudah-beri-jokowi-kuasa-penuh-atas.html
"M Qodari: Peluang Sudah Habis, Ganjar Perlu Maju Lewat Partai Lain sebagai Calon Presiden",POLITIK,"GELORA.CO - Direktur Eksekutif Indo Barometer, M Qodari menyebut konflik PDI Perjuangan (PDIP) dan Gubernur Jawa Tengah (Jateng) Ganjar Pranowo sudah terlalu dalam.Dilansir TribunWow.com, Qodari bahkan menyarankan Ganjar maju di Pilpres 2024 melalui partai lain.Pernyataan Qodari itu berkaitan dengan PDIP yang sengaja tak mengundang Ganjar dalam acara partai yang digelar di Semarang, Sabtu (22/5/2021).Dalam kanal YouTube tvOneNews, Minggu (23/5/2021), M Qodari mulanya menyinggung nama Ganjar yang disebut-sebut jadi calon presiden di 2024.Konflik ini, menurut M Qodari, akan berdampak pada sepak terjang Ganjar di Pilpres 2024 ke depan.""Dampaknya pada Mas Ganjar, karena kan disinyalir sebagai salah satu calon presiden 2024 potensial,"" ujar M Qodari.""Partai yang tersedia bagi Mas Ganjar sebagai kader PDI Perjuangan tentu saja PDI Perjuangan.""""Apalagi PDI Perjuangan kursinya 128, bisa maju sendiri tanpa harus berkoalisi dengan partai lain,"" lanjutnya.M Qodari menilai konflik PDIP dan Ganjar sudah terlalu dalam.Hal itulah yang menjadi alasan Qodari menyarankan Ganjar maju Pilpres 2024 melalui partai lain.""Dengan konflik yang sedalam ini saya kira peluangnya sudah habis,"" jelasnya.""Dan Mas Ganjar tentu perlu mempertimbangkan untuk maju lewat partai lain sebagai calon presiden.""""Bagi PDI Perjuangan saya kira memang bukan pilihan yang mudah."" []",https://www.gelora.co/2021/05/m-qodari-peluang-sudah-habis-ganjar.html
"Ustaz Abdul Somad Sambangi Kediaman Cak Nun, Netizen Salfok Sama Hal Ini",,"GELORA.CO - Ustaz Abdul Somad sambangi kediaman Cak Nun atau Emha Ainun Nadjib bersama sang istri Fatimah Az Zahra Salim Barabud. Kabar Pertemuan Ustaz Abdul Somad dengan Cak Nun dibagikan langsung oleh Ustaz Abdul Somad melalui akun Instagram resminya.Menurut pengakuannya, UAS pertama kali temui Cak Nun. UAS anggap Cak Nun guru sejak lama.""Tasauf itu tidak meninggalkan dunia, tetap terkenal tapi sederhana seperti Emha Ainun Najib, kata Pak Nazaruddin dosen tasauf saya di IAIN Sultan Syarif Kasim. Sejak saat itu aku mencari-cari berita tentangnya,"" tulis UAS, dikutip dari Suara, Minggu 23 Mei 2021.""Tahun 1998 aku ke Mesir, kawanku punya buku-bukunya kubaca diantaranya Slilit sang Kyai,"" lanjutnya.UAS bersyukur ditakdirkan bisa dipertemukan dengan Cak Nun dan menghabiskan waktu bersama saat pertemuan tersebut.""Ternyata pertemuan di sini yang tertulis di Lauhul-Mahfuzh. Banyak hikmah. Duduk dan makan di rumah ibunda tempat beliau dibesarkan hingga 1966,"" ujarnya.""Panjang cerita beliau, sepanjang jalan kenangan. Tentang pagar-pagar yang membiarkan diri dilompati seenaknya. Tentang sosok yang disangkakan jauh dari rasa takut, tapi pada hakikatnya amat sangat ketakutan. Perpisahan tak mampu menghentikan kami, karena doa tetap menyertai,"" tukasnya.Dalam unggahan foto tersebut, UAS tampak menggandeng mesra istrinya, Fatima Azzahra berfoto bersama Cak Nun yang juga bersama istrinya.Publik pun dalam kolom komentar unggahan tersebut malah salfok atau salah fokus dan tampak menyoroti UAS yang menggandeng tangan istrinya.""Perbedaan pengantin baru dan lama,"" tulis warganet.""Gandengan terus tad,"" balasan warganet yang lain.""Masya Allahh jangan dilepas ustadz..,"" tutur salah seorang warganet.""Masya Allah Ustadz, jomblo meronta-ronta,"" timpal lainnya[sc]",https://www.gelora.co/2021/05/ustaz-abdul-somad-sambangi-kediaman-cak.html
"PBB Prihatin Kehancuran Gaza Akibat Serangan Israel, 300 Gedung Hancur, 1.000 Rumah Ambruk",GLOBAL,"GELORA.CO - Pejabat-pejabat Perserikatan Bangsa-Bangsa (PBB) pada Minggu (23/5) menunjukkan keprihatinan mereka dengan skala kehancuran di Gaza, paska gencatan senjata yang mengakhiri pertempuran terbaru antara Israel dan kelompok militan Hamas.Koordinator Kemanusiaan PBB untuk Wilayah Palestina, Lynn Hastings, mengatakan sekitar 300 gedung di Gaza, termasuk 1.000 unit rumah, hancur. Ditambahkannya, enam rumah sakit dan 11 klinik layanan kesehatan rusak, dan satu rumah sakit tidak dapat berfungsi karena kurangnya layanan listrik.“Masyarakat internasional bekerja keras mendistribusikan barang-barang penting, termasuk obat-obatan dan bahan bakar. Minggu ini saya mengeluarkan hampir 18 juta dolar dari dana kemanusiaan Palestina. Koordinator bantuan darurat di New York akan mengeluarkan tambahan anggaran 4,5 juta dolar. Ini semua untuk memulihkan akses masyarakat pada layanan paling dasar seperti perawatan kesehatan dan air bersih,” ujarnya.Kepala Badan PBB Urusan Pengungsi Palestina, Philippe Lazzarini, mengatakan sangat frustrasi dengan episode aksi kekerasan ektrem yang tidak berperikemanusiaan,” dan menambahkan hal itu “membuat kondisi di Gaza mundur beberapa tahun.”Hamas dan beberapa kelompok bersenjata lainnya menembakkan lebih dari 4.000 roket ke arah Israel.Israel membalas dengan melancarkan ratusan serangan udara terhadap apa yang disebutnya sebagai sasaran militan.Lebih dari 250 orang tewas, sebagian besar warga Palestina. Namun Israel mengatakan sedikitnya 200 orang yang tewas itu adalah militan.Gaza telah berada di bawah blokade Israel-Mesir yang melumpuhkan wilayah itu sejak kelompok militan Hamas merebut kekuasaan dari pasukan yang setia pada Otorita Palestina yang didukung secara internasional pada tahun 2007. []",https://www.gelora.co/2021/05/pbb-prihatin-kehancuran-gaza-akibat.html
"Ganjar Pranowo Bukan Sekadar Tak Diundang, Tapi Sedang Dipermalukan Elite PDIP",POLITIK,"GELORA.CO - PDI Perjuangan sedang menciptakan kemelut di internal. Hak ini seiring tidak diundangnya Gubernur Jawa Tengah, Ganjar Pranowo dalam acara penguatan soliditas partai menuju Pemilu 2024 yang dihadiri Ketua DPP PDIP Puan Maharani di Semarang, Jawa Tengah""Ini kemelut yang diciptakan PDIP sendiri,"" ujar Direktur Eksekutif Parameter Indonesia Adi Prayitno kepada Kantor Berita Politik RMOL, Senin (23/5).Bagi Adi, Ganjar bukan sekadar tidak diundang dalam acara tersebut. Tapi juga sedang dipermalukan oleh elite PDIP.""Bak petir di siang bolong. Tak ada angin tak ada hujan, Ganjar diserang duo elit partainya sendiri,"" cetusnya.Tidak diundangnya Ganjar telah dikonfirmasi langsung oleh Ketua DPD PDIP Jawa Tengah Bambang Wuryanto.""Tidak diundang! 'wis kemajon' (sudah telalu maju), 'yen kowe pinter, ojo keminter' (bila kamu pintar, jangan sok pintar-red),"" tutur Ketua DPP PDI Perjuangan Bidang Pemenangan Pemilu sebagaimana dikutip dari Antara, Minggu (23/5).Bambang Pacul, sapaan akrabnya, lantas menyindir tentang gelagat Ganjar yang sedang bersiap menuju Pilpres 2024. Menurutnya, Ganjar terlalu berambisi sehingga meninggalkan norma kepartaian.Bahkan Bambang Pacul sudah memberi kode kepada Ganjar agat tidak memperlihatkan ambisinya itu. Ini lantaran belum ada instruksi dari Ketua Umun Megawati Soekarnoputri, sebagai pemegang mandat siapa yang akan ditunjuk sebagai petugas partai di Pilpres 2024 mendatang.Pada acara itu juga, Puan Maharani dalam pidatonya memberikan pesan bahwa pemimpin harus di lapangan dan bukan di sosial media.Pesan yang disampaikan Puan itu, diduga kuat merupakan sindiran yang mengarah pada Gubernur Jawa Tengah, Ganjar Pranowo.""Pemimpin itu ke depan adalah pemimpin yang ada di lapangan bukan di sosmed. Pemimpin yang memang dilihat teman-temannya, orang-orang yang mendukungnya. Ada di lapangan, bukan hanya di media,"" kata Puan.Belakangan, memang nama Ganjar Pranowo semakin ramai diberitakan sebagai figur unggulan yang pantas menjadi calon presiden. Bahkan, dalam beberapa survei, namanya pun tidak bisa dipandang sebelah mata. (RMOL)",https://www.gelora.co/2021/05/ganjar-pranowo-bukan-sekadar-tak.html
"Israel Serbu Tepi Barat, Kabarnya 23 Warga Palestina Ditangkap",GLOBAL,"GELORA.CO - Pasukan militer Israel menangkap 23 warga Palestina dalam penyerbuan tadi malam di Tepi Barat yang diduduki, kabar itu dilaporkan LSM setempat, Palestinian Prisoner Society pada Minggu (23/5/2021).Akan tetapi Palestinian Prisoner Society tidak memberikan penjelasan mengenai tuduhan terhadap mereka yang ditahan.Namun begitu, tidak ada komentar dari militer Israel mengenai laporan tersebut.Pekan lalu LSM itu menyebutkan bahwa lebih dari 1.800 warga Palestina ditangkap oleh pasukan Israel di Tepi Barat yang diduduki dan di kota-kota Arab di dalam Israel sejak pertengahan April.Untuk saat ini, Prisoner Society mengatakan dua tahanan Palestina masih melakukan aksi mogok makan selama 19 hari berturut-turut sebagai bentuk protes terhadap kondisi tahanan dan penahanan administratif mereka, sebuah kebijakan di mana otoritas Israel menahan warga Palestina tanpa tuduhan atau persidangan.Sekitar 4.400 warga Palestina diperkirakan berada di dalam sel penjara Israel, termasuk 39 perempuan, 115 anak dan 350 tahanan administratif, menurut kelompok HAM Palestina. Demikian seperti dilansir Antara. ***",https://www.gelora.co/2021/05/israel-serbu-tepi-barat-kabarnya-23.html
"Pembobol Bank Rp 1,2 T Maria Lumowa Hadapi Sidang Vonis Hari Ini",HUKUM,"GELORA.CO - Pengendali PT Sagared Team dan Gramindo Group, Maria Pauline Lumowa, hari ini akan menghadapi sidang vonis terkait kasus korupsi dan tindak pidana pencucian uang (TPPU) pembobolan Bank BNI yang merugikan negara Rp 1,2 triliun. Maria sebelumnya dituntut jaksa 20 tahun penjara.""Sidang vonis Bu Maria Pauline besok (24/5) di Pengadilan Tipikor Jakarta,"" ujar pengacara Maria, Novel Al Habsyi kepada wartawan, Minggu (23/5) malam.Sebelumnya, Maria Lumowa dituntut 20 tahun bui dan denda Rp 1 miliar subsider 6 bulan kurungan. Maria dinilai jaksa terbukti melakukan korupsi dan tindak pidana pencucian uang (TPPU) atas kasus pembobolan Bank BNI yang merugikan negara Rp 1,2 triliun.Dalam pleidoi atau nota pembelaannya, Maria Lumowa dan pengacaranya mengatakan tuntutan serta dakwaan jaksa tidak berdasar. Maria juga menyebut jaksa tidak bisa membuktikan beberapa rekening yang disebut tempat TPPU Maria.""Namun Jaksa Penuntut Umum tidak pernah menjelaskan Rekening Bank ABN AMRO dengan Nomor Rekening berapa, tertera atas nama siapa pemilik rekening tersebut, Jaksa Penuntut Umum hanya berdasarkan pada keterangan Saksi tidak didukung oleh Bukti-bukti yang memadai, terlebih Jaksa Penuntut Umum tidak pernah menunjukkan di dalam persidangan atas bukti adanya buku rekening pada Bank ABN AMRO yang menerima dana-dana dimaksud. Dan di dalam Barang Bukti yang disita juga tidak terdapat buku rekening yang diterbitkan oleh Bank tersebut,"" kata pengacara Maria dalam pleidoinya.Tim pengacara Maria menilai kliennya tidak memiliki kapasitas untuk menjalankan transaksi pemindah bukuan dari rekening perusahaan perusahaan-perusahaan yang tergabung di dalam Gramarindo Group yang disebut dalam dakwaan jaksa. Oleh karena itu, tim pengacara meminta majelis hakim membebaskan Maria dari tuntutan jaksa.""Kami memohon kepada majelis hakim yang mulia memutuskan menerima seluruh nota pembelaan dari penasihat hukum terdakwa, menyatakan terdakwa tidak dapat dipidana melakukan tindak pidana, memerintahkan jaksa untuk membebaskan terdakwa dari tahanan, memulihkan nama baik, harkat, dan martabat terdakwa dengan segala akibat hukumnya,"" ucap Novel.Dalam tuntutan jaksa, Maria diyakini jaksa terbukti melanggar Pasal 2 ayat 1 Jo Pasal 18 UU RI Nomor 31 Tahun 1999 Tentang Tipikor sebagaimana diubah dengan UU RI Nomor 20 Tahun 2001 tentang Perubahan atas UU RI Nomor 31 Tahun 1999 tentang Tipikor juncto Pasal 55 ayat 1 ke-1 KUHP juncto Pasal 64 ayat 1 KUHP.Atau dakwaan kedua primer Pasal 3 ayat 1 huruf a UU Nomor 15 Tahun 2002 tentang pencegahan dan pemberantasan TPPU sebagaimana diubah dengan UU Nomor 25 Tahun 2003 tentang perubahan atas UU Nomor 15 Tahun 2002 tentang tindak pencegahan dan pemberantasan TPPU.(dtk)",https://www.gelora.co/2021/05/pembobol-bank-rp-12-t-maria-lumowa.html
"Yahya Waloni: Bangsa Yahudi dari Nenek Moyangnya Kepala Batu, Sampai Kapan pun Tetaplah Biadab!",KHAZANAH,"GELORA.CO - Pendakwah Yahya Waloni tampaknya tak ingin ketinggalan membahas konflik panas yang melibatkan Palestina dan Israel belakangan ini.Dalam sebuah tayangan video yang diunggah di kanal YouTube Termometer Islam, Yahya Waloni mengomentari soal Israel dan orang-orang Yahudi. Video berdurasi 25 menit 55 detik tersebut diunggah pada Senin, 17 Mei 2021, dengan judul ‘Komentar dan Doa Ust Yahya Waloni untuk Palestina’. Menurutnya, apa yang dilakukan Israel terhadap Palestina merupakan fenomena yang menghina kredibilitas agama Islam. “Ini merupakan sebuah fenomena yang sangat mencederai, bahkan menghina kredibilitas suatu agama, yaitu Islam,” ujar Yahya Waloni, seperti dikutip terkini.id pada Senin, 24 Mei 2021.Yahya kemudian menyinggung Israel yang ia sebut hanya berkamuflase di tengah dunia dan bertingkah seolah-olah bangsa pilihan Tuhan.“Bangsa Yahudi atau Israel menamakan diri mereka Israil, tapi nama ini cuma merupakan sebuah kamuflase untuk mendudukkan posisi mereka agar menjadi muslihat di tengah bangsa ini, di tengah dunia bahkan,” tutur Yahya Waloni. “Mereka seolah-olah adalah bangsa pilihan Tuhan,” sambungnya.Yahya Waloni mengklaim bahwasanya Israel merupakan bangsa berpuluh-puluh abad yang memiliki watak ‘kepala batu’ bahkan sejak nenek moyangnya. “Bangsa ini dari nenek moyangnya bangsa kepala batu yang tidak pernah taat, yang tidak pernah menerima kekuasaan kekuatan militer dari Allah SWT.”Kemudian di akhir video, Yahya Waloni menutup opininya dengan mengatakan bahwa konflik yang terjadi di antara Palestina dan Israel merupakan persoalan kemanusiaan dan kebiadaban.“Persoalan yang terjadi ini adalah persoalan kemanusiaan, kebiadaban Bani Israel. Bangsa ini sampai kapan pun tetaplah biadab!” pungkas Yahya Waloni. []",https://www.gelora.co/2021/05/yahya-waloni-bangsa-yahudi-dari-nenek.html
Anggota TNI Jadi Korban Pengeroyokan Preman di Terminal Bungurasih,PERISTIWA,"GELORA.CO - Seorang anggota TNI ditemukan warga babak belur di pintu keluar Terminal Purabaya Bungurasih Sidoarjo. Rupanya, anggota TNI itu dikeroyok belasan preman dan diteriaki maling.Peristiwa itu terjadi Minggu (23/5) sekitar pukul 03.30 WIB. Atas penemuan itu warga melapor ke polisi. Petugas dari Polresta Sidoarjo langsung melakukan penyelidikan.Kapolresta Sidoarjo Kombes Sumardji membenarkan peristiwa itu dan melakukan penyelidikan. ""Saat korban melintas di depan pintu keluar Terminal Purabaya, diteriaki maling oleh pelaku dan langsung dikeroyok,"" kata Sumardji, Senin (24/5/2021).Dia menyebut para pelaku rata-rata remaja yang sering mangkal di area Terminal Bungurasih. Sementara anggota TNI yang dikeroyok itu sempat menjalani perawatan karena mengalami luka di kepala.(dtk)",https://www.gelora.co/2021/05/anggota-tni-jadi-korban-pengeroyokan.html
Hilang Jabatan Kapolsek Candipuro Buntut Polsek Dibakar Warga,PERISTIWA,"GELORA.CO - Kapolsek Candipuro, AKP Ahmad Hazuan dimutasi oleh Kapolda Lampung. Pencopotan AKP Ahmad tersebut imbas dari pembakaran Polsek Candipuro lantaran warga kecewa dengan pelayanan polisi.Warga merasa kejahatan semakin marak terjadi di daerah Lampung. Mulai dari pembunuhan hingga pembegalan. Banyak kasus-kasus kejahatan di wilayah Candipuro yang belum tuntas terselesaikan.Dari surat telegram Kapolda Lampung yang ditandatangani oleh Karo SDM Polda Lampung Kombes Endang, disebutkan bahwa AKP Ahmad akan dimutasi ke posisi Kanit 1 Sinego Subditdalmas Ditsamapta Polda Lampung.Sementara penggantinya yakni Iptu Gunawan. Diketahui Iptu Gunawan merupakan mantan Paur Sunkum Subbidsunluhkum Polda Lampung.""Dengan adanya rekomendasi tersebut, Kapolda Lampung mengganti Kapolsek Candipuro AKP Ahmad Hazuan kepada Iptu Gunawan,"" ujar Kabid Humas Polda Lampung Kombes Zahwani Pandra Arsyad ketika dikonfirmasi detikcom, Minggu (23/5/2021).Kinerja Kapolsek DisorotPencopotan kapolsek rupanya bukan tanpa alasan. Setelah Polda Lampung mengaudit, kinerja kapolsek jauh dari standar dan kelayakan.""Tim pengawas memberikan rekomendasi bahwa kapolsek kinerjanya belum sesuai key performance indicator, belum sesuai harapan masyarakat. Dalam konsep Polri Presisi diperlukan kemampuan kapolsek yang bisa menjadi pemimpin bagi organisasi ini dan bisa menggerakkan roda polsek sesuai fungsi preemtif, preventif, dan represif,"" lanjut Pandra.Selain itu personel di Polsek Candipuro juga akan ditambah. Penambahan ini dimaksud agar Polsek Candipuro dapat bekerja maksimal dalam memberantas kejahatan.""Dan untuk informasi saat ini sudah ditambah beberapa personel di Polsek Candipuro dalam rangka peningkatan performa kinerja untuk mengubah image Polsek Candipuro di masyarakat, selain itu untuk maksimalkan kinerja dalam penanganan COVID-19,"" tuturnya.Mereka diduga melemparkan sesuatu ke area sentra pelayanan kepolisian terpadu (SPKT) yang memicu kebakaran.Polisi telah menetapkan 10 orang sebagai tersangka, yang salah satunya kepala desa setempat, yakni DK. DK justru menjadi inisiator pembakaran Polsek Candipuro.Polda Lampung Minta MaafPolda Lampung menyampaikan permintaan maaf jika pelayanan masyarakat Polsek Candipuro dinilai kurang. Meski demikian, Polda Lampung menyayangkan aksi perusakan dan pembakaran yang dilakukan warga.""Kapolda juga meminta maaf bila ada kekurangan pelayanan kami. Kami minta maaf. Tapi tindakan kekerasan harus ditindak secara hukum,"" ucap Pandra.(dtk)",https://www.gelora.co/2021/05/hilang-jabatan-kapolsek-candipuro.html
Makna 'Rambut Merah' di Balik Heboh Kelompok Tak Wajibkan Salat,PERISTIWA,"GELORA.CO - Sejumlah pria yang rambutnya dicat merah di Kampung Ciroyom, Cianjur, mendapat sorotan publik. Pimpinan dan anggota kelompok 'rambut merah' masih satu keluarga besar. Mereka menyebut salat dan puasa tak wajib.Kepala Desa Bojong Uyeng Handoko mengungkapkan makna rambut merah itu. ""Itu (berambut merah) pembeda saja,"" kata Uyeng, Senin (4/5/2021).Dia sudah berkomunikasi dengan pimpinan dan sejumlah anggota kelompok 'rambut merah'. Menurut Uyeng, soal rambut yang dicat itu tidak memiliki filosofi khusus.""Tidak ada filosofi atau yang lainnya. Jadi, katanya, sekadar membedakan anggota kelompok dan yang bukan,"" tutur Uyeng.Berdasarkan hasil musyawarah antara Pemdes dan MUI dengan para kelompok rambut merah, mereka sudah dibina serta diminta mencukur rambutnya. ""Kita minta dicukur dan tidak lagi mewarnai rambutnya dengan warna merah,"" ucap Uyeng.Di sisi lain, DJ pimpinan kelompok rambut merah, menolak untuk memberikan keterangan terkait kelompoknya dan alasan anggotanya menggunakan ciri khas rambut merah.(dtk)",https://www.gelora.co/2021/05/makna-rambut-merah-di-balik-heboh.html
Ganjar Tak Diundang Di Acara Puan Sama-sama Kepentingan Politis PDIP,POLITIK,"GELORA.CO - Tidak diundangnya Ganjar Pranowo di acara PDIP yang mendatangkan Puan Maharani ke Jawa Tengah disinyalir merupakan pola politik agitasi konflik.Direktur Eksekutif Indonesia Political Opinion (IPO) Dedi Kurnia Syah menganalisa, potensi agitasi politik konflik itu dijalankan PDIP dan Ganjar untuk dua tujuan.Pertama, PDIP ingin Ganjar Pranowo semakin populer di kalangan masyarakat.Tujuan kedua, adalah agara Puan Maharani menjadi perbincangan di kalangan publik dan kader internal PDIP.Dengan cara itu, Ganjar dan Puan akan sama-sama mendapatkan keuntungan popularitas.""Tidak saja berharap agar Ganjar semakin populer sebagai kader tertindas, tetapi ada harapan Puan menjadi pembicaraan di kalangan publik maupun internal PDIP,  sehingga keduanya bisa membangun popularitas,"" demikian kata Dedi kepada Kantor Berita Politik RMOL, Senin (24/5).Meski demikian, tugas berat PDIP adalah mengkonversi popularitas keduanya menjadi elektabilitas sebagai kandidat di Pilpres 2024 mendatang.""Artinya, konflik ini sama-sama untuk kepentingan politis PDIP, Puan dan Ganjar hanya sedang diperankan saja,"" demikian kata Dedi.Ganjar Pranowo ternyata memang tidak diundang dalam acara penguatan soliditas partai menuju Pemilu 2024 yang dihadiri Ketua DPP PDIP Puan Maharani. Penegasan itu sebagaimana disampaikan langsung Ketua DPD PDIP Jateng Bambang Wuryanto.""Tidak diundang! 'wis kemajon' (sudah telalu maju), 'yen kowe pinter, ojo keminter' (bila kamu pintar, jangan sok pintar-red),"" tutur Ketua DPP PDI Perjuangan Bidang Pemenangan Pemilu sebagaimana dikutip dari Antara, Minggu (23/5).Bambang Pacul, sapaan akrabnya, lantas menyindir tentang gelagat Ganjar yang sedang bersiap menuju Pilpres 2024. Menurutnya, Ganjar terlalu berambisi sehingga meninggalkan norma kepartaian(RMOL)",https://www.gelora.co/2021/05/ganjar-tak-diundang-di-acara-puan-sama.html
"Hasil Survei Puspoll, Ganjar Pranowo Kangkangi Puan Maharani",POLITIK,"GELORA.CO - Elektabilitas Gubernur Jawa Tengah Ganjar Pranowo unggul untuk menjadi calon presiden 2024 dibandingkan seniornya Ketua DPR Puan Maharani.Kedua politisi PDI Perjuangan itu bersaing dalam bursa pemilihan presiden (Pilpres) 2024 versi Survei Puspoll Indonesia.""Simulasi 22 nama, Ganjar Pranowo unggul 13,8 persen. Puan Maharani 0,5 persen,"" kata Direktur Eksekutif Puspoll Indonesia Muslimin Tanja dalam 'Rilis Survei Puspoll Indonesia: Menakar Peluang Capres 2024 dan Tantangan Poros Partai Islam', Jakarta, Minggu (23/5).Pada posisi itu, Ganjar berada di urutan ketiga. Urutan pertama diisi Ketua Umum Partai Gerindra Prabowo Subianto dengan persentase 20,9 dan Gubernur DKI Jakarta Anies Baswedan sejumlah 15,4 persen.Posisi tersebut tak berubah hingga dikerucutkan menjadi delapan nama. Ganjar memperoleh 16,6 persen, sedangkan Puan hanya mendapatkan 1,5 persen.Puan terdepak pada simulasi tiga nama elektabilitas figur calon presiden (Capres). Prabowo masih unggul 27,4 persen; Anies 25,5 persen, dan Ganjar 22 persen.Responden juga menyatakan Ganjar unggul sebagai capres yang mewakili anak muda.Ganjar memperoleh 12,8 persen dan Puan hanya 0,9 persen. Dua teratas diisi Anies dan Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Salahuddin Uno.Publik juga menilai, Ganjar lebih pantas menjadi capres 43,4 persen. Sedangkan jika menjadi calon wakil presiden (Cawapres) berada di angka 40 persen.Sedangkan Puan hanya mendapatkan angka 17,3 persen jika menilik dari kepantasan menjadi capres. Bila jadi Cawapres, Puan cuma dipercaya 24,9 persen responden.Survei menggunakan metode penarikan sampel acak bertingkat (multistage random sampling) dengan menyasar 1.600 responden. Usia minimum responden adalah 17 tahun atau sudah memenuhi syarat pemilih.Proses pengumpulan data survei dilaksanakan 20-29 April 2021 melalui wawancara tatap muka menggunakan kuesioner terstruktur (structured interview). Survei ini memiliki toleransi kesalahan kurang lebih kurang 2,45 persen pada tingkat kepercayaan 95 persen.Hubungan Ganjar-Puan sempat dipertanyakan publik. Pasalnya, Ganjar tak diundang oleh Puan dalam agenda pengarahan kader untuk penguatan soliditas partai menuju Pemilihan Umum (Pemilu) 2024 di Jawa Tengah.Dalam pernyataannya, Puan sempat menyinggung sosok pemimpin yang hanya dikenal di media sosial. Namun, dia tak secara gamblang menyebut sosok pemimpin tersebut.(RMOL)",https://www.gelora.co/2021/05/hasil-survei-puspoll-ganjar-pranowo.html
Demokrat: Moncernya AHY Di Survei Capres Simbol Publik Ingin Pemimpin Baru,POLITIK,"GELORA.CO - Dalam survei Puspoll Indonesia, Ketua Umum Agus Harimurti Yudhoyono (AHY) menduduki peringkat kedua setelah Prabowo Subianto.Urutan itu merupakan kategori ketua umum parpol yang cocok menjadi calon presiden di tahun 2024 mendatang.Kepala Badan Komunikasi Strategis DPP Partai Demokrat Herzaky Mahendra Putra menyampaikan, temuan survei tersebut merupakan masukan sangat baik bagi partai berlambang mercy.Mengingat, kata Herzaky, AHY menempati urutan di bawah seniornya Prabowo Subianto yang telah lama memimpin Partai Gerindra.“Tentunya sangat baik bagi kami tinggal di posisi dua bagaimanapun perjalanan Mas AHY ini kan kita baru setahun ya selaku ketua umum partai politik jalannya masih panjang menuju 2024,” ucap Herzaky saat acara rilis survei Puspoll secara virtual bertemakan  ”Menakar Peluang Capres 2024 dan Tantangan Poros Partai Islam”, Minggu (23/5).Menurutnya, moncernya elektabilitas AHY sebagai calon presiden 2024 lantaran saat ini publik menginginkan adanya sosok pemimpin yang baru dan kemunculan AHY menjadi harapan baru bagi Indonesia.“Bagaimanapun kemunculan ketua umum kami sebagai ketua umum paling muda. Saat ini ya ketum parpol parlemen yang paling muda dari 9 parpol di parlemen kemudian juga yang paling baru menjabat selama 1 tahun terakhir tentunya tahu-tahu posisinya menjadi nomor dua ini,” katanya.Analisa Herzaky, meski banyak partai yang pro pada kekuasaan hari ini, ternyata masih banyak yang juga menginginkan perubahan.“Harapannya kami dari partai Demokrat mas ahy ini bisa terus juga mengemban amanah dan kepercayaan dari publik ini gitu loh ya,” imbuhnya.Herzaky menambahkan, dengan moncernya nama AHY di sejumlah survei politik untuk Capres 2024 mendatang, menunjukkan prestasi gemilang untuk AHY.“Bagi kami ini prestasi yang sangat menggembirakan, kenapa? karena satu-satunya tokoh yang bukan pejabat publik,” katanya.Dijelaskan Herzaky dalam beberapa survei biasanya nama Prabowo dan Anies Baswedan yang mendominasi capres potensial.Padahal, AHY bukan Gubernur atau tokoh politik yang menjabat struktur kekuasaan, baik menteri atau kepala daerah.""Ketum kami kan bukan menteri bukan juga gubernur dan tokoh lain rata-rata. Kalau tidak gubernur adalah menyeri yang punya semua infrastruktur, punya kesempatan luar biasa untuk terekspos kerja-kerja di Kementeriannya maupun di daerahnya itu,” tandasnya(RMOL)",https://www.gelora.co/2021/05/demokrat-moncernya-ahy-di-survei-capres.html
