judul,label,isi_berita,url
"Tolak Gerakan Wakaf Uang, Amien Rais: Minta ke China saja, Jangan Usik Uang Umat Islam!",NASIONAL,"GELORA.CO -  Mantan Ketua MPR RI Amien Rais menilai gerakan nasional wakaf uang (GNWU) harus ditolak oleh umat Islam.Kebijakan itu dinilai salah kaprah karena tidak ada ceritanya uang wakaf itu sepeser pun masuk negara.""Dalam Islam wakaf itu bernilai ukhrawi, syaratnya pun sangat jelas. Saya belum pernah dengar ada wakif (pewakaf) yang mengatakan, ini saya serahkan kepada negara untuk membangun infrastruktur. Menurut saya ini sesuatu yang agak aneh,"" kata Amien Rais melalui kanal YouTube resminya.Mantan ketum PAN ini juga menyinggung pernyataan Menteri Keuangan Sri Mulyani setelah Presiden Jokowi mengumumkan gerakan nasional wakaf uang (GNWU).Sri Mulyani mengungkapkan, pemerintah menggunakan Rp597 miliar dari dana wakaf untuk proyek infrastruktur. Amien Rais mempertanyakan mengapa pemerintah tidak minta saja dana ke China yang selama ini sepertinya menganakemaskan Indonesia. Sehingga tidak perlu mengusik dana umat Islam.""Sri Mulyani mengatakan perlu Rp500 sekian miliar untuk apa? untuk infrastruktur. Kan tinggal minta ke China, selama ini China dengan mudah memberi utang karena Indonesia di masa Jokowi ini good boy. Jadi jangan usik uang Umat Islam."" tegasnya.Amien Rais juga mengapresiasi pernyataan Ketua Badan Wakaf Indonesia, Mohammad Nuh yang tegas mengatakan bahwa tidak ada ceritanya uang wakaf seperser pun masuk kas negara. Sebab, peruntukan dana wakaf sudah sangat jelas yaitu untuk membangun rumah sakit, madrasah, masjid, sekolah-sekolah dan kepentingan umat lainnya.""Jadi jangan mentang-mentang punya kekuasaan kemudian mendikte dengan gerakan nasional wakaf uang (GNWU). Makanya ini menurut saya harus kita tolak. Jadi mohon maaf, ini koreksi saya,"" tandasnya.[]",https://www.gelora.co/2021/02/tolak-gerakan-wakaf-uang-amien-rais.html
BPS: Untuk Pertama Kalinya Ekonomi Indonesia Kontraksi Sejak 1998,NASIONAL,"GELORA.CO - Pertumbuhan ekonomi Indonesia secara keseluruhan tercatat terkontraksi sebesar 2,07 persen. Angka ini baru saja disampaikan oleh Badan Pusat Statistik (BPS).Menurut Ketua BPS Suhariyanto, negatifnya pertumbuhan ekonomi secara kumulatif ini merupakan kali pertama terjadi dalam 20 tahun terakhir. Tepatnya sejak krisis moneter pada 1998.""Untuk pertama kalinya ekonomi Indonesia kontraksi sejak 1998. 1998 karena krisis moneter dan 2020 pandemi,"" ujar Suhariyanto dalam rilis BPS secara virtual, Jumat (5/2).Dalam tabel pertumbuhan ekonomi sejak 2011 yang ditunjukan Kepala BPS ini, tampak rata-rata selalu berada di angka 5 hingga 6 persen. Hanya pada tahun 2014 ekonomi Indonesia berada di angka 4,88 persen.Meski demikian, menurut Suhariyanto, tren negatif ini bukan cuma Indonesia sendiri yang merasakan. Sejumlah negara berada di situasi yang sama atau bahkan jauh lebih parah.Seperti Amerika Serikat yang kontraksi sebesar 3,5 persen, kemudian Singapura minus 5,8 persen, Korea Selatan minus 1,01 persen serta Uni Eropa minus 6,4 persen.Sebagian besar negara diketahui memang jatuh ke jurang resesi sejak kuartal III 2020. Hanya ada dua negara yang tumbuh positif, yakni China dan Vietnam.Adapun sektor yang mengalami kontraksi terdalam yakni transportasi dan pergudangan sebesar 15,04 persen. Selanjutnya akomodasi dan makan minum sebesar 10,22 persen, jasa perusahaan 5,44 persen, jasa lainnya 4,10 persen, penjualan mobil dan sepeda motor 3,72 persen.Sementara sebaliknya sektor yang tumbuh positif seperti jasa kesehatan dan kegiatan sosial 11,60 persen, telekomunikasi 10,58 persen, real estate 2,32 persen, pertanian dan perikanan sebesar 1,75 persen. []",https://www.gelora.co/2021/02/bps-untuk-pertama-kalinya-ekonomi.html
"Anwar Abbas: Transaksi dengan Voucher dan Koin Tidak Masalah, Kenapa dengan Dinar-Dirham Ditangkap?",NASIONAL,"GELORA.CO - PP Muhammadiyah mempertanyakan proses hukum terhadap aktivitas Pasar Muamalah yang menggunakan dinar dan dirham dalam bertransaksi. Ketua PP Muhammadiyah Bidang Ekonomi, KH Anwar Abbas, membandingkanya dengan banyaknya penggunaan uang asing termasuk dolar, dalam transaksi wisatawan asing di Bali.""Di Bali kita lihat masih banyak orang melakukan transaksi dengan dolar AS, ini tentu saja maksudnya adalah untuk memudahkan transaksi terutama dengan wisatawan asing. Tapi ini tentu tidak bisa kita terima, karena akan membawa dampak negatif bagi perekonomian nasional,"" kata KH Anwar Abbas dalam pernyataan tertulis kepada kumparan, Jumat (5/2).Menurutnya, jika transaksi menggunakan uang asing berlangsung masif di Indonesia, maka kebutuhan rupiah rupiah  tentu akan menurun. Sehingga bisa-bisa nilai tukar rupiah akan menurun dan tidak baik bagi perekonomian nasional. Karenanya dia memahami, mengapa UU Mata Uang mengharuskan penggunaan rupiah sebagai alat pembayaran resmi di wilayah Indonesia. Dan karena salah satu tugas Bank Indonesia (BI) adalah menjaga nilai tukar, maka BI harus mengawal pelaksanaan aturan tersebut. Tapi KH Anwar Abbas menilai, transaksi di Pasar Muamalah Depok, tidak menggunakan mata uang asing. Dinar dan dirham yang digunakan, menurutnya bukan mata uang resmi negara asing, melainkan koin dari emas  dan perak yang dibeli dari PT Aneka Tambang (Persero) Tbk (Antam)  atau dari pihak lainnya. ""Dan itu tentu mereka bayar dengan mata uang rupiah,"" tandasnya.Oleh karena itu, menurut Anwar Abbas, transaksi di Pasar Muamalah bisa dikategorikan ke dalam tiga bentuk yaitu: Pertama, sama dengan transaksi barter. Yaitu pertukaran antara komoditas (emas atau perak) dengan barang lainnya seperti TV, sepeda, makanan dan minuman, atau produk lainnya.Kedua, transaksi tersebut mirip dengan transaksi yang mempergunakan voucher. Karena yang akan berbelanja, membeli atau menukarkan terlebih dahulu uang rupiahnya ke dalam bentuk dinar dan dirham, baru mereka bisa berbelanja di pasar tersebut. Praktik transaksi mempergunajan voucher ini juga sudah banyak terjadi di negeri ini. Ketiga, dinar dan dirham yang mereka pergunakan itu mirip dengan penggunaan koin di tempat permainan anak-anak, di mana kalau sang anak ingin mempergunakan mainan A misalnya, maka dia harus membeli koin dulu dengan rupiah, lalu koin itulah yang digunakan untuk membayar permainan.""Saya rasa kalau transaksi barter dan atau kita bertransaksi dengan  mempergunakan voucher dan koin tersebut, kan tidak ada masalah. Lalu pertanyaannya mengapa  pelaku yang ada di Pasar Muamalah Depok itu ditangkap oleh Polisi? Apa dasarnya?"" ujar KH Anwar Abbas. Menurutnya aspek hukum persoalan ini dia tidak memahami. Tapi yang pasti Ketua PP Muhammadiyah itu penggunaan dinar dan dirham di Pasar Muamalah tidak masuk ke dalam kategori  mempergunakan mata uang asing.[]",https://www.gelora.co/2021/02/anwar-abbas-transaksi-dengan-voucher.html
Melawan Politik Belah Bambu,KOLOM,"Oleh:Qomaruddin KEGADUHAN politik yang terjadi saat ini timbul karena adanya gerakan inkonstitusional yang dilakukan oleh beberapa mantan pengurus Partai Demokrat, mereka mendalilkan bahwa gerakan ini dilakukan karena ketidak puasan terhadap kepemimpinan Ketua Umum DPP Partai Demokrat Mas Agus Harimukti Yudhoyono (AHY).Namun, di saat yang sama Demokrat yang dipimpin Mas AHY telah mengalami prestasi yang luar biasa. Misalnya, hasil dari beberapa lembaga survei Demokrat menempati posisi ketiga dengan prosentasi elektabilitas 11 sampai 12 persen yang tadinya hanya menempati 6 persen. Artinya ada kenaikan yg signifikan ketika demokrat dipimpin oleh Mas AHY. Begitu pula dalam pesta demokrasi pilkada tahun 2020 Demokrat memenangi 49 persen dari jumlah pilkada 270 daerah.Fakta menunjukan bahwa demokrat mengalami kemajuan dan prestasi yang luar biasa ketika dipimpin oleh ketua umum Mas AHY. Sehingga, apa yang didalilkan oleh para mantan pengurus tidak in line antara pernyataan dan kenyataan.Namun demikian, para mantan pengurus Demokrat tetap membangun logika yang dipaksakan dan berputar-putar (fallacy circular argument). Sehingga dari hal tersebut publik bisa mengartikan bahwa ada kebohongan dan kejahatan dalam rangka ingin merebut demokrat secara inkonstitusional “Kudeta"".Selain gerakan inkonstitusional yang diinisiasi oleh para mantan pengurus Partai Demokrat ternyata didalamnya ada orang lingkaran kekuasaan yang ikut membicarakan rencana gerakan inkonstitusional tersebut atau pengambilalihan paksa kepengurusan Mas AHY di Demokrat.Hal ini yang membuat eskalasi kegaduhan semakin besar, seorang KSP yang semestinya membantu presiden di saat negeri dilanda krisis, baik krisis ekonomi, krisis kesehatan dan terpuruknya dunia pendidikan. Namun apa yang ada beliau malah membangun manuver politik yang tidak etis dan inkonstitusional yang membuat kegaduhan negeri ini.Satu hal yang tidak lazim dilakukan sebagai seorang pejabat tinggi lingkaran istana. Prilaku ini secara eksplisiit menunjukan kearogansian seorang oknum yg ada dilingkaran kekuasaan.Demokrasi dibangun atas dasar keadilan (equity), persamaan (egalitarianism) dan kebebasan (liberty) bukan arogansi dan kesewenang-wenangan, prilaku arogansi inilah yang disebut jurgen sebagai diktator demokrasi. Sebuah sikap dan komunikasi keras yang tereksistensi di dalam kekuasan. Ini penghianatan sekaligus kemunduran demokrasi.Maka menjadi wajar publik menilai ada upaya kudeta terhadap kepengurusan partai demokrat yang sah dengan cara-cara inkonstitusional.Setelah gerakan inkonstitusional ini terdeteksi dengan berbagai saksi dan fakta. Maka muncul pernyataan dari Kepala KSP, Pak Moeldoko dengan berbagai argumen yang sama seperti dilakukan para mantan pengurus Partai Demokrat.Ada gejala yang sama yaitu argumen yang berputar putar secara psikologi menunjukan ada rentetan kebohongan yang ditutupi. Sehingga silogisme yang dibangun berantakan tidak terstruktur. Mungkin bisa juga karena grogi atau mungkin cara berbohongnya yang salah, “udah bohong salah lagi”. Maka wajar argumennya berantakan.Tidak bisa kita pungkiri bahwa faktanya beberapa partai politik di negeri ini telah mengalami perpecahan yang di triger adanya pebedaan pengurus partai dalam menentukan dukungan pada kekuasaan, mulai dari Oartai Golkar, PPP, Hanura, PAN, PKS dan yang terakhir adalah Berkarya.Tentunya Demokrat sebagai partai oposisi tidak ingin mengalami hal yang sama seperti partai lainnya. Sangat tidak baik bagi iklim demokrasi bila kita mentradisikan cara-cara politik belah bambu.Sebagai zoon politicon mestinya saling merawat esensi demokrasi sebgai sistem bernegara demi terwujudnya masyarakat adil dan sejahtera. Kalaupun kita harus kompetisi dalam politik maka harus dilandasi dengan etika politik yang bermoral dan berkeadilan.Tragedi Aston Kuningan seolah intrupsi kuat pada kultur berpolitik di negeri ini, karena kultur politik kita sudah mengalami gradasi dari yang jau dari nilai-nilai esensi demokrasi, harus ada upaya bersama untuk menghentikan tradisi-tradisi politik belah bambu dalam rangka untuk melemahkan lawan politik.Mestinya demokrasi harus dibangun dengan cara komunikatif tanpa penguasaan, tanpa imidasi dan tanpa sentimen sehingga demokrasi bisa berjalan secara ideal sesuai dengan cita-cita pendiri bangsa.Demokrasi yang dibangun dengan cara-cara inkonstitusional dan belah bambu akan menimbulkan disparitas sosial dan konflik sosial. karena itu semua yang akan jadi korban adalah bangsa kita sendiri.Untuk itu mari kita berupaya bersama-sama membangun demokrasi ini dengan etika politik yang santun saling menghormati dan bermoral serta menjujung tinggi nilai keadilan agar peradaban bangsa ini lebih bermartabat dan disegani oleh negara lain. (Kepala Biro Pembangunan Desa Tertinggal DPP Partai Demokrat)",https://www.gelora.co/2021/02/melawan-politik-belah-bambu.html
"Tegas, Anies Pastikan Jakarta Tidak Lockdown",NASIONAL,"GELORA.CO -Gubernur DKI Jakarta Anies Baswedan menegaskan Jakarta tidak menerapkan kebijakan lockdown akhir pekan seperti yang diberitakan belakangan ini.""Jakarta tidak merencanakan penerapan kebijakan lockdown di akhir pekan,"" ungkap Anies melalui video yang diunggah Channel YouTube Pemprov DKI Jakarta, Jumat (5/2).Menurut orang nomor satu di Jakarta itu, berita tentang kebijakan lockdown merupakan wacana yang berkembang di masyarakat dan media.Di sisi lain Pemprov DKI tidak dalam posisi mempertimbangkan apa lagi menetapkan bahwa akan ada lockdown akhir pekan di Jakarta.Sebaliknya, Pemprov DKI Jakarta saat ini masih akan terus menjalankan kebijakan Pembatasan Sosial Berskala Besar (PSBB) seperti halnya pemerintah pusat yang kembali memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM).""Kita akan memastikan implementasi di lapangan berjalan dengan baik dan tertib. Dan pembatasan kegiatan serta segala protokol kesehatan yang berlaku di dalamnya harus kita jalankan secara bersama-sama, secara tertib setiap saat,"" demikian Anies diberitakan Kantor Berita RMOLJakarta.(RMOL)",https://www.gelora.co/2021/02/tegas-anies-pastikan-jakarta-tidak.html
"Mabes Polri: Jika Munarman Benar Ikut Berbaiat ke ISIS, Dia Akan Dijerat Hukum",HUKUM,"GELORA.CO - Mabes Polri memastikan akan menyeret mantan Sekretaris Umum Front Pembela Islam (FPI) Munarman ke ranah hukum, jika dia terbukti ikut berbaiat kepada kelompok teroris Negara Islam Irak dan Suriah (ISIS).Kepala Biro Penerangan Masyarakat (Karopenmas) Polri, Brigadir Jenderal Rusdi Hartono mengatakan, pihaknya saat ini masih menunggu hasil dari kerja Detasemen Khusus 88 Antiteror.""Masih menunggu kerja dari Densus 88. Siapapun yang terlibat dalam tindak pidana pasti akan dimintakan pertanggung jawaban hukumnya,"" katanya saat dikonfirmasi di Jakarta, Jumat (5/2/2021).Diketahui, Ahmad Aulia merupakan satu dari 19 terduga teroris yang ditangkap di Makassar dan dibawa ke Jakarta, Kamis 4 Februari. Dalam tayangan video yang beredar, Ahmad Aulia ditangkap lantaran berbaiat kepada kelompok ISIS. Polisi menyebut mereka adalah anggota FPI yang ikut baiat Jamaah Ansharut Daulah (JAD) yang dihadiri oleh pengurus FPI, termasuk Munarman.""Membantah keras pernyataan saudara AA yang menyatakan pernah terjadi Baiat dukungan kepada ISIS yang dilakukan di bekas Markaz Daerah Laskar FPI (Jalan Sungai Limboto Makassar). Adapun acara yang dilaksanakan saat itu adalah Diskusi Umum terkait Kondisi Perpolitikan Dunia Secara Global yang dihadiri oleh 3 orang narasumber, yaitu Munarman, Ustadz M Basri (almarhum) , Ustadz Fauzan (almarhum),"" keterangan yang diberikan oleh pengacara FPI Aziz Yanuar kepada MNC Media di Jakarta, Jumat (5/2/2021). []",https://www.gelora.co/2021/02/mabes-polri-jika-munarman-benar-ikut.html
"Anies Rising Star, Sulit Dikalahkan Risma",POLITIK,"GELORA.CO - Masuknya Anies Baswedan ke dalam daftar 21 Heroes 2021 yang dirilis lembaga Internasional, Transformative Urban Mobility Initiative (TUMI) makin membuat Gubernur DKI Jakarta ini bak rising star di kancah politik nasional.""Kini Anies Baswedan adalah rising star dalam konteks kepemimpinan politik,"" ujar Direktur Eksekutif Oversight of Indonesia's Democratic Policy, Satyo Purwanto kepada Kantor Berita Politik RMOL, Jumat (5/2).Menurut Satyo, upaya keras Pemerintah Provinsi (Pemprov) DKI mengendalikan pandemi Covid-19 terbukti lebih baik dari provinsi lain meski kebijakannya kerap berbenturan dengan pemerintah pusat.""Dunia internasional mengakui beberapa prestasi Pemprov DKI, misalnya terkait rekayasa transportasi publik yang lebih efisien serta terintegrasi dan penerapan konsep Smart City untuk berbagai pelayanan masyarakat,"" kata Satyo.Melihat tren positif ini, mantan Sekretaris Jenderal Jaringan Aktivis Pro Demokrasi (ProDem) ini menilai Anies tak akan kesulitan bila ingin bertarung di Pilpres 2024 mendatang.""Kondisi ini juga akan mempengaruhi kontruksi koalisi parpol untuk menghadapi Pilpres 2024,"" terang Satyo.Lebih dekat lagi, Anies juga diakuinya tak akan kesulitan bila akan kembali bertarung di Pilkada DKI, terlebih kalau digelar tahun 2022 mendatang.""Meskipun PDIP sepertinya sudah yakin akan 'mengendorse' Risma bertarung dengan Anies di Pilkada, namun sayangnya Risma tidak akan sanggup melawan Anies Baswedan. Risma tidak memiliki 'magnet' bagi pemilih DKI yang kritis dan heterogen sekaligus bisa sangat permisif menghadapi isu populisme dan sektarian,"" pungkas Satyo. []",https://www.gelora.co/2021/02/anies-rising-star-sulit-dikalahkan-risma.html
"Dikabarkan Dukung Anies Maju Pilkada, PDIP DKI: Itu Domain Ibu Ketua Umum",POLITIK,"GELORA.CO - Dinamika menjelang Pilkada DKI mendatang tampaknya sudah mulai terasa. Salah satunya adalah karena munculnya kabar kalau PDI Perjuangan akan mendukung Anies Baswedan untuk kembali maju sebagai calon Gubernur DKI.Akan tetapi, kabar ini dibantah oleh pihak PDIP DKI Jakarta. Ketua Fraksi PDI Perjuangan DPRD DKI Jakarta, Gembong Warsono menegaskan, soal pencalonan itu bukan wewenang DPD, tapi DPP.""Kan begini soal penetapan calon bukan domain DPD. Itu domain DPP, khususnya Ibu Ketua Umum,"" jelas Gembong Warsono saat dikonfirmasi Kantor Berita RMOLJakarta, Jumat (5/2).""Jadi enggak benar kalau DPD mencalonkan Anies, enggak seperti itu. Karena kalau soal penetapan calon itu kewenangan DPP Partai,"" sambungnya.Sekretaris DPD PDIP DKI itu menambahkan, PDIP telah memiliki mekanisme dalam menyaring para calon kepala daerah.Selain itu, Gembong mengaku kalau PDIP memiliki kader-kader hebat yang berpotensi dicalonkan dalam Pilkada mendatang.""PDIP punya banyak stok calon (kepala daerah). Punya banyak kader. Nggak kekurangan kader. Kalau soal siapa namanya itu kewenangan DPP,"" pungkasnya. []",https://www.gelora.co/2021/02/dikabarkan-dukung-anies-maju-pilkada.html
"Minta SKB 3 Menteri Dicabut, Kiai CholiI: Anak Perlu Dipaksa Lakukan Perintah Agama agar Terbiasa",NASIONAL,"GELORA.CO - Surat Keputusan Bersama (SKB) tiga menteri soal larangan atribut sekolah keagamaan, terus menuai polemik. Kali ini, Ulama Kiai Cholil Nafis memberikan pandangan.Menurutnya, SKB tiga menteri itu wajib ditinjau ulang atau dicabut karena tak mencerminkan lagi adanya proses pendidikan.""Kalau pendidikan tak boleh melarang dan tak boleh mewajibkan soal pakaian atribut keagamaan, ini tak lagi mencerminkan pendidikan. Memang usia sekolah itu perlu dipaksa melakukan yang baik dari perintah agama karena untuk pembiasaan pelajar. Jadi SKB 3 menteri itu ditinjau kembali atau dicabut,"" jelasnya dalam akun Twitter @cholilnafis.Menurut Kiai Cholil, model pendidikan pembentukan karakter itu hadir karena adanya pembiasaan dari pengetahuan yang diajarkan, dan diharapkan menjadi kesadaran.""Namanya juga pendidikan dasar ya, masih wajib berseragam dan wajib bersepatu. Lah giliran mau diwajibkan berjilbab bagi yang muslimah (bukan non muslimah) kok malah tidak boleh,"" jelasnya saat dihubungi.""Yang tak boleh itu mewajibkan jilbab kepada non muslimah atau melarang muslimah memakai jilbab karena mayoritas penduduknya non muslim, ujarnya.Kiai Cholil juga mengaku heran karena banyak pihak memperdebatkan soal seragam, padahal saat ini banyak siswa tengah melakukan pembelajaran daring melalui rumah.""Baiknya memang mengurus gimana memaksimalkan belajar daring di pelosok yang tak terjangkau atau yang tak punya perangkatnya,"" ungkapnya.Sekadar informasi, pemerintah diwakili tiga menteri yakni, Menteri Pendidikan dan Kebudayaan, Nadiem Makarim; Menteri Dalam Negeri, Tito Karnavian; dan Menteri Agama, Yaqut Cholil Qoumas menerbitkan SKB tentang penggunaan pakaian seragam dan atribut di sekolah. Salah satu poin dalam SKB tersebut, melarang Pemda atau sekolah mengkhususkan seragam dan atribut dengan keagamaan tertentu. []",https://www.gelora.co/2021/02/minta-skb-3-menteri-dicabut-kiai-cholii.html
Membaca Manuver Moeldoko Ngopi Bareng Oposisi,POLITIK,"GELORA.CO - Kepala Kantor Staf Presiden (KSP) Moeldoko mengakui bertemu dengan kader-kader Partai Demokrat (PD), yang notabene partai oposisi pemerintahan Presiden Joko Widodo (Jokowi). Pantaskah?""Sebetulnya silaturahim itu diperbolehkan selama tujuannya baik, maka baik juga silaturahimnya,"" kata pendiri lembaga survei KedaiKOPI, Hendri Satrio, kepada wartawan, Jumat (5/2/2021).Karena sudah tak lagi menjadi rahasia umum, Hendri menyarankan Moeldoko menjelaskan secara gamblang mengenai pertemuan dengan kader-kader Partai Demokrat. Sebab, kalau tidak, dia menilai hal itu akan berdampak buruh terhadap citra pemerintahan Presiden Jokowi.""Makanya, karena sudah terbuka dan menjadi rahasia umum, sebaiknya dijelaskan terbuka saja serta gamblang. Sebab, makin ditutupi, maka makin besar misteri ini mengarah ke usaha pemerintah mengganggu stabilitas parpol,"" sebut Hendri.Pertemuan antara Moeldoko dan kader-kader Demokrat disebut-sebut sebagai upaya kudeta terhadap kepemimpinan Agus Harimurti Yudhoyono (AHY). Isu kudeta Demokrat ini kemudian menyeret nama Presiden Jokowi.Hendri berpendapat isu kudeta Demokrat ini tidak perlu menyeret-nyeret Presiden Jokowi. Menurutnya, Jokowi bisa tidak diseret-seret jika ada penegasan dari Moeldoko bahwa tidak pernah ada restu dari Presiden Jokowi.""Menurut saya, memang kasus ini tidak perlu menyentuh Presiden Jokowi dan menjadi ranah dinamika politik biasa. Syaratnya, Pak Moeldoko menjelaskan bahwa memang rumor yang mengatakan dia mendapat restu Presiden tidak benar,"" terang Hendri.""Semoga setelah ini ada saling pengertian dan saling menghormati antara penguasa dan partai politik,"" imbuhnya.Lebih jauh, Hendri mengapresiasi sikap Presiden Jokowi dalam menyikapi isu kudeta Demokrat. Partai Demokrat diketahui juga mengirimkan surat ke Istana untuk meminta penjelasan isu kudeta Demokrat.""Presiden Jokowi sudah tepat mengambil posisi pada kasus ini, mengamati dari jauh dan boleh saja terpesona dengan kondisi politik Indonesia, termasuk isu usaha kudeta parpol ini,"" tutur Hendri.Hendri juga menilai sah-sah saja jika benar Moeldoko terlibat dalam isu kudeta Demokrat, asal tidak terungkap ke publik. Namun kini publik sudah mengetahui sehingga, menurutnya, wajar jika imbasnya buruk bagi Moeldoko.""Sebenarnya manuver Moeldoko bila benar terjadi sih hal wajar, asal jangan ketahuan. Kalau ketahuan zonk jadinya. Jadi wajar juga kalau banyak tuntutan mundur ke Moeldoko dari kubu Jokowi,"" pungkasnya.Seperti diketahui, Moeldoko memang mengakui bertemu dengan kader-kader Demokrat, salah satunya di hotel. Namun dia tak menjelaskan berapa kali melakukan pertemuan dengan kader-kader partai berlambang mirip logo Mercy itu. Dia juga mengakui biasa menerima tamu di kantornya.""Beberapa kali (pertemuan) di rumah saya. Ya ada di hotel, ada di mana-mana. Nggak terlalu pentinglah itu. Intinya aku datang diajak ketemu, ya,"" kata Meoldoko saat konferensi pers di Jalan Terusan Lembang, Jakarta Pusat, Rabu (3/1/2021).""Wong saya, biasa di kantor saya itu setiap hari menerima orang, menerima berbagai kelompok di kantor saya, biasa itu. Dia marah-marah, saya suruh marah-marah, emosimu keluarkan, marah-marah aja. Biar saya paham apa yang kalian pikirkan, gitu. Jadi apa yang salah? Apa mau pertemuan di mana hak gue. Ngapain ikut campur? Gitu,"" tambahnya.Teranyar, Moeldoko berbicara soal ngopi-ngopi. Mantan Panglima TNI itu, seperti di Facebook-nya yang bercentang biru, Kamis (4/2/2021), mengunggah foto sedang ngopi berikut keterangannya. Moeldoko terlihat tersenyum tipis di foto itu.""Aku ngopi-ngopi kenapa ada yang grogi,"" demikian tulisan di foto tersebut.[]",https://www.gelora.co/2021/02/membaca-manuver-moeldoko-ngopi-bareng.html
Anies Temui Prabowo di Tengah Isu Pilkada Serentak 2024,POLITIK,"GELORA.CO -  Gubernur DKI Jakarta Anies Baswedan sempat menemui Ketua Umum Partai Gerindra Prabowo Subianto. Pertemuan berlangsung dua pekan yang lalu. Bahas apa?""Ada (pertemuan) dua pekan lalu,"" kata Juru Bicara Prabowo, Dahnil Anzar Simanjuntak, kepada wartawan, Jumat (5/2/2021).Dahnil tidak menguraikan apa yang dibicarakan pada pertemuan itu. Dia pun tidak menjelaskan di mana pertemuan antara Gubernur DKI dan Menteri Pertahanan itu berlangsung.""Tanya Mas Anies lengkapnya,"" kata Dahnil.Dihubungi terpisah, Wakil Ketua DPRD DKI Jakarta dari Fraksi Gerindra M Taufik mengatakan pertemuan berlangsung di kantor Prabowo. Namun dia tidak mengetahui isu pertemuan.""Di kantor Pak Prabowo,"" kata M Taufik.Hubungan Anies Baswedan dengan Gerindra sempat jadi sorotan lantaran Ketua DPC Gerindra Jakarta Timur Ali Lubis melempar kritik. Pangkalnya adalah Anies Baswedan meminta pemerintah pusat mengambil alih koordinasi penanganan COVID-19. Ali Lubis kemudian meminta Anies mundur.""Aksi spektakuler Anies Baswedan yang selama ini dipertontonkan untuk melawan COVID-19 di DKI Jakarta mendadak hilang, lenyap, dalam pemberitaan media nasional. Aksi spektakuler tersebut terlihat dari beberapa pergub yang dikeluarkan, bahkan bersama DPRD mengeluarkan perda terkait penanganan penanggulangan penyebaran COVID-19 di Jakarta,"" ujar Ali Lubis dalam keterangan yang diterima detikcom, Senin (25/1) lalu.""Terkait hal di mana Anies Baswedan meminta pemerintah pusat mengambil alih koordinasi penanganan COVID-19 di Jakarta menimbulkan pertanyaan besar apakah Anies Baswedan nyerah lawan COVID-19? Jika seperti itu, sebaiknya mundur saja dari jabatan gubernur,"" ucapnya.Belakangan, Gerindra menegur Ali Lubis karena pernyataannya itu. Gerindra menegaskan dukungan ke Anies dan Ahmad Riza Patria.Sementara itu, nama Anies juga disorot lantaran revisi RUU Pemilu yang mewacanakan Pilkada DKI Jakarta akan dilaksanakan 2022. Direktur Eksekutif Indo Barometer, M Qodari, menilai ada sejumlah partai yang mencari atau mempertahankan jagoannya untuk Pilpres 2024. Salah satunya melalui jalur awal, yakni Pilkada 2022.""Jadi ada partai-partai yang mencari jagoan atau mempertahankan jagoan, ya misalnya mau mencari calon presiden baru atau alternatif di luar yang ada sekarang ini melalui Pilkada Jakarta, Jabar, Jateng, dan Jatim, terutama Pilkada Jakarta, karena Jakarta lah pilkada rasa pilpres,"" kata Qodari kepada wartawan, Rabu (27/1).Nama Anies pun tersebut dipertahankan partai tertentu untuk maju pada capres 2024. Mengawali pencapresan itu, Anies dinilai bisa memulai dari Pilkada DKI 2022 jika tetap digelar.""Kemudian juga yang ingin mempertahankan nama-nama yang ada sekarang, misalnya Anies di Jakarta. Kalau tidak pilkada, maka kemudian Anies tidak menjabat 2022-2024, karena diisi Plt,"" ujar Qodari.Mengenai isu Pilkada 2022 dan Pilpres 2024 ini Anies menanggapi dingin. Anies menyebut dirinya masih fokus pada penanganan COVID-19.""Nggak (komentar), sekarang kita urusin COVID dulu,"" singkat Anies, di Polda Metro Jaya, Rabu (3/2).[]",https://www.gelora.co/2021/02/anies-temui-prabowo-di-tengah-isu.html
